citympg,cylinders,displacement,drive,highwaympg,make,model,class,year,transmissiontype,transmissionspeeds,co2emissions
10,8,5.2,All-Wheel Drive,12,Dodge,W250 Pickup 4WD,Pickup,1987,Automatic,3,807.9090909
8,8,5.9,All-Wheel Drive,10,Dodge,W250 Pickup 4WD,Pickup,1987,Automatic,3,987.4444444
11,8,5,All-Wheel Drive,12,Ford,F150 Pickup 4WD,Pickup,1987,Automatic,3,740.5833333
10,8,5.8,All-Wheel Drive,12,Ford,F150 Pickup 4WD,Pickup,1987,Automatic,3,807.9090909
10,8,5.8,All-Wheel Drive,12,Ford,F150 Pickup 4WD,Pickup,1987,Automatic,3,807.9090909
10,8,5.8,All-Wheel Drive,12,Ford,F250 Pickup 4WD,Pickup,1987,Automatic,3,807.9090909
10,8,5.8,All-Wheel Drive,12,Ford,F250 Pickup 4WD,Pickup,1987,Automatic,3,807.9090909
12,8,5,All-Wheel Drive,14,GMC,V15 Pickup 4WD,Pickup,1987,Automatic,3,683.6153846
10,8,5.9,All-Wheel Drive,12,Jeep,J-10 Pickup Truck 4WD,Pickup,1987,Automatic,3,807.9090909
10,8,5.9,All-Wheel Drive,12,Jeep,J-20 Pickup Truck 4WD,Pickup,1987,Automatic,3,807.9090909
12,8,5,All-Wheel Drive,16,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Automatic,4,636.25
11,8,5.7,All-Wheel Drive,15,Chevrolet,V20 Pickup 4WD,Pickup,1987,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,Chevrolet,V20 Pickup 4WD,Pickup,1987,Automatic,4,636.25
12,8,5,All-Wheel Drive,17,Ford,F150 Pickup 4WD,Pickup,1987,Automatic,4,634.7857143
12,8,5,All-Wheel Drive,17,Ford,F250 Pickup 4WD,Pickup,1987,Automatic,4,634.7857143
12,8,5,All-Wheel Drive,16,GMC,V15 Pickup 4WD,Pickup,1987,Automatic,4,634.7857143
11,8,5.7,All-Wheel Drive,15,GMC,V15 Pickup 4WD,Pickup,1987,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,GMC,V15 Pickup 4WD,Pickup,1987,Automatic,4,636.25
11,8,5.7,All-Wheel Drive,15,GMC,V25 Pickup 4WD,Pickup,1987,Automatic,4,683.6153846
15,8,6.2,All-Wheel Drive,19,GMC,V25 Pickup 4WD,Pickup,1987,Automatic,4,636.25
12,8,5,All-Wheel Drive,16,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Manual,4,634.7857143
13,8,5,All-Wheel Drive,15,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Manual,4,634.7857143
11,8,5.7,All-Wheel Drive,14,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Manual,4,740.5833333
16,8,6.2,All-Wheel Drive,19,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Manual,4,598.8235294
16,8,6.2,All-Wheel Drive,18,Chevrolet,V10 (K10) Pickup 4WD,Pickup,1987,Manual,4,598.8235294
11,8,5.7,All-Wheel Drive,14,Chevrolet,V20 Pickup 4WD,Pickup,1987,Manual,4,740.5833333
16,8,6.2,All-Wheel Drive,18,Chevrolet,V20 Pickup 4WD,Pickup,1987,Manual,4,598.8235294
10,8,5.2,All-Wheel Drive,13,Dodge,W100/W150 Pickup 4WD,Pickup,1987,Manual,4,807.9090909
11,8,5.2,All-Wheel Drive,14,Dodge,W100/W150 Pickup 4WD,Pickup,1987,Manual,4,740.5833333
10,8,5.9,All-Wheel Drive,12,Dodge,W100/W150 Pickup 4WD,Pickup,1987,Manual,4,807.9090909
10,8,5.2,All-Wheel Drive,13,Dodge,W250 Pickup 4WD,Pickup,1987,Manual,4,807.9090909
10,8,5.9,All-Wheel Drive,12,Dodge,W250 Pickup 4WD,Pickup,1987,Manual,4,807.9090909
12,8,5,All-Wheel Drive,14,Ford,F150 Pickup 4WD,Pickup,1987,Manual,4,683.6153846
12,8,5,All-Wheel Drive,16,Ford,F150 Pickup 4WD,Pickup,1987,Manual,4,634.7857143
12,8,5,All-Wheel Drive,15,Ford,F250 Pickup 4WD,Pickup,1987,Manual,4,683.6153846
12,8,5,All-Wheel Drive,16,GMC,V15 Pickup 4WD,Pickup,1987,Manual,4,634.7857143
13,8,5,All-Wheel Drive,15,GMC,V15 Pickup 4WD,Pickup,1987,Manual,4,634.7857143
11,8,5.7,All-Wheel Drive,14,GMC,V15 Pickup 4WD,Pickup,1987,Manual,4,740.5833333
16,8,6.2,All-Wheel Drive,19,GMC,V15 Pickup 4WD,Pickup,1987,Manual,4,598.8235294
16,8,6.2,All-Wheel Drive,18,GMC,V15 Pickup 4WD,Pickup,1987,Manual,4,598.8235294
11,8,5.7,All-Wheel Drive,14,GMC,V25 Pickup 4WD,Pickup,1987,Manual,4,740.5833333
16,8,6.2,All-Wheel Drive,18,GMC,V25 Pickup 4WD,Pickup,1987,Manual,4,598.8235294
18,4,2.5,Rear-Wheel Drive,22,Chevrolet,S10 Pickup 2WD,Pickup,1987,Automatic,3,444.35
18,4,2.5,Rear-Wheel Drive,22,GMC,S15 Pickup 2WD,Pickup,1987,Automatic,3,444.35
18,4,2.3,Rear-Wheel Drive,22,Isuzu,Pickup 2WD,Pickup,1987,Automatic,3,444.35
18,4,2.3,Rear-Wheel Drive,21,Isuzu,Pickup 2WD,Pickup,1987,Automatic,3,467.7368421
18,4,2.5,Rear-Wheel Drive,25,Chevrolet,S10 Pickup 2WD,Pickup,1987,Automatic,4,423.1904762
18,4,2.4,Rear-Wheel Drive,23,Nissan,Truck 2WD,Pickup,1987,Automatic,4,444.35
21,4,2,Rear-Wheel Drive,24,Dodge,Ram 50 Pickup 2WD,Pickup,1987,Automatic,4,403.9545455
18,4,2.6,Rear-Wheel Drive,22,Dodge,Ram 50 Pickup 2WD,Pickup,1987,Automatic,4,444.35
18,4,2.3,Rear-Wheel Drive,24,Ford,Ranger Pickup 2WD,Pickup,1987,Automatic,4,444.35
18,4,2.5,Rear-Wheel Drive,25,GMC,S15 Pickup 2WD,Pickup,1987,Automatic,4,423.1904762
21,4,2,Rear-Wheel Drive,24,Mitsubishi,Truck 2WD,Pickup,1987,Automatic,4,403.9545455
18,4,2.6,Rear-Wheel Drive,22,Mitsubishi,Truck 2WD,Pickup,1987,Automatic,4,444.35
19,4,2.4,Rear-Wheel Drive,23,Toyota,Truck 2WD,Pickup,1987,Automatic,4,423.1904762
19,4,2.4,Rear-Wheel Drive,22,Toyota,Truck 2WD,Pickup,1987,Automatic,4,444.35
20,4,2.4,Rear-Wheel Drive,23,Toyota,Truck 2WD,Pickup,1987,Automatic,4,423.1904762
19,4,2.5,Rear-Wheel Drive,24,Chevrolet,S10 Pickup 2WD,Pickup,1987,Manual,4,423.1904762
19,4,2.5,Rear-Wheel Drive,24,GMC,S15 Pickup 2WD,Pickup,1987,Manual,4,423.1904762
22,4,1.9,Rear-Wheel Drive,29,Isuzu,Pickup 2WD,Pickup,1987,Manual,4,355.48
21,4,1.9,Rear-Wheel Drive,26,Isuzu,Pickup 2WD,Pickup,1987,Manual,4,386.3913043
30,4,2.2,Rear-Wheel Drive,35,Isuzu,Pickup 2WD,Pickup,1987,Manual,4,318.125
19,4,2,Rear-Wheel Drive,24,Mazda,B2000/B2200/B2600,Pickup,1987,Manual,4,423.1904762
21,4,2.4,Rear-Wheel Drive,27,Toyota,Truck 2WD,Pickup,1987,Manual,4,386.3913043
23,4,2.4,Rear-Wheel Drive,29,Toyota,Truck 2WD,Pickup,1987,Manual,4,355.48
20,4,2.5,Rear-Wheel Drive,26,Chevrolet,S10 Pickup 2WD,Pickup,1987,Manual,5,403.9545455
19,4,2.4,Rear-Wheel Drive,24,Nissan,Truck 2WD,Pickup,1987,Manual,5,423.1904762
21,4,2,Rear-Wheel Drive,26,Dodge,Ram 50 Pickup 2WD,Pickup,1987,Manual,5,386.3913043
18,4,2.6,Rear-Wheel Drive,24,Dodge,Ram 50 Pickup 2WD,Pickup,1987,Manual,5,444.35
19,4,2,Rear-Wheel Drive,24,Ford,Courier,Pickup,1987,Manual,5,423.1904762
24,4,2.3,Rear-Wheel Drive,28,Ford,Ranger Pickup 2WD,Pickup,1987,Manual,5,391.5384615
22,4,2.3,Rear-Wheel Drive,26,Ford,Ranger Pickup 2WD,Pickup,1987,Manual,5,370.2916667
20,4,2.5,Rear-Wheel Drive,26,GMC,S15 Pickup 2WD,Pickup,1987,Manual,5,403.9545455
26,4,2.2,Rear-Wheel Drive,30,Isuzu,Pickup 2WD,Pickup,1987,Manual,5,363.5714286
27,4,2.2,Rear-Wheel Drive,32,Isuzu,Pickup 2WD,Pickup,1987,Manual,5,351.0344828
19,4,2.3,Rear-Wheel Drive,24,Isuzu,Pickup 2WD,Pickup,1987,Manual,5,423.1904762
19,4,2.3,Rear-Wheel Drive,24,Isuzu,Pickup 2WD,Pickup,1987,Manual,5,423.1904762
21,4,2,Rear-Wheel Drive,26,Mitsubishi,Truck 2WD,Pickup,1987,Manual,5,386.3913043
18,4,2.6,Rear-Wheel Drive,24,Mitsubishi,Truck 2WD,Pickup,1987,Manual,5,444.35
19,4,2,Rear-Wheel Drive,24,Mazda,B2000/B2200/B2600,Pickup,1987,Manual,5,423.1904762
19,4,2.4,Rear-Wheel Drive,23,Toyota,Truck 2WD,Pickup,1987,Manual,5,423.1904762
19,4,2.4,Rear-Wheel Drive,24,Toyota,Truck 2WD,Pickup,1987,Manual,5,423.1904762
18,4,2.4,Rear-Wheel Drive,22,Toyota,Truck 2WD,Pickup,1987,Manual,5,444.35
21,4,2.4,Rear-Wheel Drive,26,Toyota,Truck 2WD,Pickup,1987,Manual,5,386.3913043
15,6,2.8,Rear-Wheel Drive,18,Chevrolet,S10 Pickup 2WD,Pickup,1987,Automatic,3,555.4375
15,6,2.8,Rear-Wheel Drive,18,GMC,S15 Pickup 2WD,Pickup,1987,Automatic,3,555.4375
15,6,2.8,Rear-Wheel Drive,22,Chevrolet,S10 Pickup 2WD,Pickup,1987,Automatic,4,493.7222222
15,6,3,Rear-Wheel Drive,19,Nissan,Truck 2WD,Pickup,1987,Automatic,4,522.7647059
16,6,2.9,Rear-Wheel Drive,22,Ford,Ranger Pickup 2WD,Pickup,1987,Automatic,4,493.7222222
15,6,2.8,Rear-Wheel Drive,22,GMC,S15 Pickup 2WD,Pickup,1987,Automatic,4,493.7222222
16,6,2.8,Rear-Wheel Drive,21,Chevrolet,S10 Pickup 2WD,Pickup,1987,Manual,4,493.7222222
16,6,2.8,Rear-Wheel Drive,21,GMC,S15 Pickup 2WD,Pickup,1987,Manual,4,493.7222222
16,6,2.8,Rear-Wheel Drive,22,Chevrolet,S10 Pickup 2WD,Pickup,1987,Manual,5,493.7222222
15,6,3,Rear-Wheel Drive,21,Nissan,Truck 2WD,Pickup,1987,Manual,5,522.7647059
17,6,2.9,Rear-Wheel Drive,22,Ford,Ranger Pickup 2WD,Pickup,1987,Manual,5,467.7368421
16,6,2.8,Rear-Wheel Drive,22,GMC,S15 Pickup 2WD,Pickup,1987,Manual,5,493.7222222
18,4,2.2,Rear-Wheel Drive,23,Ford,Courier,Pickup,1987,Automatic,4,444.35
18,4,2.2,Rear-Wheel Drive,23,Mazda,B2000/B2200/B2600,Pickup,1987,Automatic,4,444.35
16,4,2.6,Rear-Wheel Drive,20,Mazda,B2000/B2200/B2600,Pickup,1987,Automatic,4,522.7647059
19,4,2.2,Rear-Wheel Drive,23,Mazda,B2000/B2200/B2600,Pickup,1987,Manual,4,444.35
18,4,2.2,Rear-Wheel Drive,24,Ford,Courier,Pickup,1987,Manual,5,423.1904762
20,4,2,Rear-Wheel Drive,25,Ford,Ranger Pickup 2WD,Pickup,1987,Manual,5,403.9545455
18,4,2.2,Rear-Wheel Drive,24,Mazda,B2000/B2200/B2600,Pickup,1987,Manual,5,423.1904762
16,4,2.6,Rear-Wheel Drive,22,Mazda,B2000/B2200/B2600,Pickup,1987,Manual,5,493.7222222
17,4,2.5,Rear-Wheel Drive,22,Jeep,Comanche 2WD,Pickup,1987,Automatic,4,467.7368421
20,4,2.4,Rear-Wheel Drive,23,Toyota,1-Ton Truck 2WD,Pickup,1987,Automatic,4,423.1904762
19,4,2.5,Rear-Wheel Drive,23,Jeep,Comanche 2WD,Pickup,1987,Manual,4,423.1904762
19,4,2.2,Rear-Wheel Drive,25,Dodge,Dakota Pickup 2WD,Pickup,1987,Manual,5,423.1904762
24,4,2.1,Rear-Wheel Drive,27,Jeep,Comanche 2WD,Pickup,1987,Manual,5,407.2
18,4,2.5,Rear-Wheel Drive,22,Jeep,Comanche 2WD,Pickup,1987,Manual,5,467.7368421
21,4,2.4,Rear-Wheel Drive,26,Toyota,1-Ton Truck 2WD,Pickup,1987,Manual,5,386.3913043
16,6,4.3,Rear-Wheel Drive,20,Chevrolet,El Camino Pickup 2WD,Pickup,1987,Automatic,3,493.7222222
15,6,4.3,Rear-Wheel Drive,17,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,3,555.4375
14,6,4.3,Rear-Wheel Drive,15,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
16,6,3.9,Rear-Wheel Drive,19,Dodge,Dakota Pickup 2WD,Pickup,1987,Automatic,3,493.7222222
12,6,3.7,Rear-Wheel Drive,15,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,683.6153846
14,6,3.7,Rear-Wheel Drive,16,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,592.4666667
14,6,3.7,Rear-Wheel Drive,16,Dodge,D250 Pickup 2WD,Pickup,1987,Automatic,3,592.4666667
14,6,4.9,Rear-Wheel Drive,17,Ford,F150 Pickup 2WD,Pickup,1987,Automatic,3,592.4666667
14,6,4.9,Rear-Wheel Drive,15,Ford,F250 Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
16,6,4.3,Rear-Wheel Drive,20,GMC,Caballero Pickup 2WD,Pickup,1987,Automatic,3,493.7222222
15,6,4.3,Rear-Wheel Drive,17,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,3,555.4375
14,6,4.3,Rear-Wheel Drive,15,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
16,6,4.3,Rear-Wheel Drive,22,Chevrolet,El Camino Pickup 2WD,Pickup,1987,Automatic,4,493.7222222
15,6,4.3,Rear-Wheel Drive,20,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,4,522.7647059
14,6,4.3,Rear-Wheel Drive,17,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,4,592.4666667
16,6,4.3,Rear-Wheel Drive,22,GMC,Caballero Pickup 2WD,Pickup,1987,Automatic,4,493.7222222
15,6,4.3,Rear-Wheel Drive,20,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,4,522.7647059
14,6,4.3,Rear-Wheel Drive,17,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,4,592.4666667
15,6,4,Rear-Wheel Drive,20,Jeep,Comanche 2WD,Pickup,1987,Automatic,4,555.4375
15,6,4.3,Rear-Wheel Drive,19,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,3,522.7647059
15,6,4.3,Rear-Wheel Drive,19,GMC,R15 Pickup 2WD,Pickup,1987,Manual,3,522.7647059
15,6,4.3,Rear-Wheel Drive,19,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,555.4375
14,6,4.3,Rear-Wheel Drive,16,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,6,3.7,Rear-Wheel Drive,16,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,634.7857143
15,6,3.7,Rear-Wheel Drive,19,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,555.4375
15,6,3.7,Rear-Wheel Drive,17,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
15,6,3.7,Rear-Wheel Drive,17,Dodge,D250 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
15,6,4.9,Rear-Wheel Drive,20,Ford,F150 Pickup 2WD,Pickup,1987,Manual,4,522.7647059
15,6,4.9,Rear-Wheel Drive,17,Ford,F150 Pickup 2WD,Pickup,1987,Manual,4,555.4375
15,6,4.9,Rear-Wheel Drive,17,Ford,F150 Pickup 2WD,Pickup,1987,Manual,4,555.4375
14,6,4.9,Rear-Wheel Drive,16,Ford,F250 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
14,6,4.9,Rear-Wheel Drive,16,Ford,F250 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
15,6,4.3,Rear-Wheel Drive,19,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,555.4375
14,6,4.3,Rear-Wheel Drive,16,GMC,R25 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
16,6,3.9,Rear-Wheel Drive,22,Dodge,Dakota Pickup 2WD,Pickup,1987,Manual,5,493.7222222
16,6,4,Rear-Wheel Drive,21,Jeep,Comanche 2WD,Pickup,1987,Manual,5,493.7222222
13,8,5,Rear-Wheel Drive,16,Chevrolet,El Camino Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
13,8,5,Rear-Wheel Drive,15,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
13,8,5,Rear-Wheel Drive,15,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
11,8,5.2,Rear-Wheel Drive,15,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,683.6153846
12,8,5.2,Rear-Wheel Drive,14,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,683.6153846
12,8,5.2,Rear-Wheel Drive,16,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,683.6153846
10,8,5.9,Rear-Wheel Drive,12,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Automatic,3,807.9090909
11,8,5.2,Rear-Wheel Drive,14,Dodge,D250 Pickup 2WD,Pickup,1987,Automatic,3,740.5833333
11,8,5.2,Rear-Wheel Drive,14,Dodge,D250 Pickup 2WD,Pickup,1987,Automatic,3,740.5833333
10,8,5.9,Rear-Wheel Drive,12,Dodge,D250 Pickup 2WD,Pickup,1987,Automatic,3,807.9090909
12,8,5,Rear-Wheel Drive,14,Ford,F150 Pickup 2WD,Pickup,1987,Automatic,3,683.6153846
11,8,5.8,Rear-Wheel Drive,13,Ford,F150 Pickup 2WD,Pickup,1987,Automatic,3,740.5833333
11,8,5.8,Rear-Wheel Drive,13,Ford,F250 Pickup 2WD,Pickup,1987,Automatic,3,740.5833333
13,8,5,Rear-Wheel Drive,16,GMC,Caballero Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
13,8,5,Rear-Wheel Drive,15,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
13,8,5,Rear-Wheel Drive,15,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,3,634.7857143
15,8,5,Rear-Wheel Drive,20,Chevrolet,El Camino Pickup 2WD,Pickup,1987,Automatic,4,522.7647059
12,8,5,Rear-Wheel Drive,17,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
12,8,5.7,Rear-Wheel Drive,17,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
17,8,6.2,Rear-Wheel Drive,21,Chevrolet,R10 Pickup 2WD,Pickup,1987,Automatic,4,565.5555556
12,8,5,Rear-Wheel Drive,17,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
12,8,5.7,Rear-Wheel Drive,16,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
15,8,6.2,Rear-Wheel Drive,20,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Automatic,4,598.8235294
12,8,5,Rear-Wheel Drive,17,Ford,F150 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
12,8,5,Rear-Wheel Drive,17,Ford,F250 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
15,8,5,Rear-Wheel Drive,20,GMC,Caballero Pickup 2WD,Pickup,1987,Automatic,4,522.7647059
12,8,5,Rear-Wheel Drive,17,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
12,8,5.7,Rear-Wheel Drive,17,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
17,8,6.2,Rear-Wheel Drive,21,GMC,R15 Pickup 2WD,Pickup,1987,Automatic,4,565.5555556
12,8,5,Rear-Wheel Drive,17,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
12,8,5.7,Rear-Wheel Drive,16,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,4,634.7857143
15,8,6.2,Rear-Wheel Drive,20,GMC,R25 Pickup 2WD,Pickup,1987,Automatic,4,598.8235294
14,8,5,Rear-Wheel Drive,18,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
14,8,5,Rear-Wheel Drive,17,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,8,5.7,Rear-Wheel Drive,15,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
18,8,6.2,Rear-Wheel Drive,22,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,535.7894737
18,8,6.2,Rear-Wheel Drive,22,Chevrolet,R10 Pickup 2WD,Pickup,1987,Manual,4,535.7894737
14,8,5,Rear-Wheel Drive,17,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,8,5.7,Rear-Wheel Drive,15,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Manual,4,683.6153846
16,8,6.2,Rear-Wheel Drive,18,Chevrolet,R20 (C20) Pickup 2WD,Pickup,1987,Manual,4,598.8235294
11,8,5.2,Rear-Wheel Drive,16,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
11,8,5.2,Rear-Wheel Drive,17,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
10,8,5.2,Rear-Wheel Drive,14,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,740.5833333
11,8,5.2,Rear-Wheel Drive,14,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,740.5833333
11,8,5.9,Rear-Wheel Drive,12,Dodge,D100/D150 Pickup 2WD,Pickup,1987,Manual,4,807.9090909
10,8,5.2,Rear-Wheel Drive,14,Dodge,D250 Pickup 2WD,Pickup,1987,Manual,4,740.5833333
11,8,5.2,Rear-Wheel Drive,14,Dodge,D250 Pickup 2WD,Pickup,1987,Manual,4,740.5833333
11,8,5.9,Rear-Wheel Drive,12,Dodge,D250 Pickup 2WD,Pickup,1987,Manual,4,807.9090909
14,8,5,Rear-Wheel Drive,18,Ford,F150 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,8,5,Rear-Wheel Drive,14,Ford,F150 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
12,8,5,Rear-Wheel Drive,14,Ford,F250 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
14,8,5,Rear-Wheel Drive,18,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
14,8,5,Rear-Wheel Drive,17,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,8,5.7,Rear-Wheel Drive,15,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
18,8,6.2,Rear-Wheel Drive,22,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,535.7894737
18,8,6.2,Rear-Wheel Drive,22,GMC,R15 Pickup 2WD,Pickup,1987,Manual,4,535.7894737
14,8,5,Rear-Wheel Drive,17,GMC,R25 Pickup 2WD,Pickup,1987,Manual,4,592.4666667
12,8,5.7,Rear-Wheel Drive,15,GMC,R25 Pickup 2WD,Pickup,1987,Manual,4,683.6153846
16,8,6.2,Rear-Wheel Drive,18,GMC,R25 Pickup 2WD,Pickup,1987,Manual,4,598.8235294
12,8,5,Rear-Wheel Drive,13,Ford,F150 Pickup 2WD,Pickup,1987,Automatic,3,740.5833333
17,4,2.2,Front-Wheel Drive,20,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Automatic,3,493.7222222
18,4,2.2,Front-Wheel Drive,22,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.5,Front-Wheel Drive,20,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Automatic,3,493.7222222
17,4,2.6,Front-Wheel Drive,20,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Automatic,3,493.7222222
18,4,2.2,Front-Wheel Drive,22,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.5,Front-Wheel Drive,20,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.6,Front-Wheel Drive,20,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Automatic,3,493.7222222
19,4,2.2,Front-Wheel Drive,26,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Manual,5,423.1904762
19,4,2.2,Front-Wheel Drive,26,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Manual,5,403.9545455
17,4,2.5,Front-Wheel Drive,24,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Manual,5,444.35
19,4,2.2,Front-Wheel Drive,26,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Manual,5,423.1904762
19,4,2.2,Front-Wheel Drive,26,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Manual,5,423.1904762
17,4,2.5,Front-Wheel Drive,24,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Manual,5,444.35
17,6,3,Front-Wheel Drive,21,Dodge,Caravan/Grand Caravan/Ram Van 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,6,3,Front-Wheel Drive,21,Plymouth,Voyager/Grand Voyager 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.5,Rear-Wheel Drive,21,Chevrolet,S10 Blazer 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.5,Rear-Wheel Drive,21,GMC,S15 Jimmy 2WD,Special Purpose Vehicle,1987,Automatic,3,467.7368421
17,4,2.5,Rear-Wheel Drive,22,Chevrolet,S10 Blazer 2WD,Special Purpose Vehicle,1987,Automatic,4,467.7368421
17,4,2.5,Rear-Wheel Drive,22,GMC,S15 Jimmy 2WD,Special Purpose Vehicle,1987,Automatic,4,467.7368421
17,4,2.5,Rear-Wheel Drive,22,Jeep,Cherokee 2WD,Special Purpose Vehicle,1987,Automatic,4,467.7368421
12,4,2.4,Rear-Wheel Drive,12,Toyota,Cab/Chassis 2WD,Special Purpose Vehicle,1987,Automatic,4,740.5833333
18,4,2.5,Rear-Wheel Drive,23,Chevrolet,S10 Blazer 2WD,Special Purpose Vehicle,1987,Manual,4,444.35
18,4,2.5,Rear-Wheel Drive,23,GMC,S15 Jimmy 2WD,Special Purpose Vehicle,1987,Manual,4,444.35
